0.64, 27.82
0.64, 27.80
0.71, 27.79
0.64, 27.77
0.65, 27.75
0.64, 27.73
0.64, 27.71
0.64, 27.70
0.64, 27.68
0.64, 27.66
0.97, 27.65
0.97, 27.63
0.97, 27.62
0.97, 27.61
0.97, 27.60
0.97, 27.59
0.96, 27.57
0.97, 27.56
0.97, 27.55
0.91, 27.54
0.97, 27.52
0.97, 27.51
0.97, 27.50
0.97, 27.49
0.97, 27.48
0.97, 27.46
0.97, 27.45
0.97, 27.44
0.97, 27.43
0.97, 27.42
1.20, 27.41
1.20, 27.40
1.20, 27.39
1.20, 27.39
1.19, 27.38
1.20, 27.37
1.11, 27.36
1.20, 27.35
1.20, 27.35
1.20, 27.34
1.20, 27.33
1.20, 27.32
1.20, 27.32
1.20, 27.31
1.19, 27.30
1.19, 27.30
1.20, 27.29
1.20, 27.28
1.19, 27.27
1.20, 27.27
1.56, 27.26
1.57, 27.26
1.56, 27.26
1.61, 27.26
1.57, 27.26
1.57, 27.26
1.56, 27.26
1.56, 27.26
1.56, 27.26
1.56, 27.25
1.56, 27.25
1.57, 27.25
1.57, 27.25
1.57, 27.25
1.56, 27.25
1.57, 27.25
1.57, 27.25
1.57, 27.24
1.57, 27.24
1.56, 27.24
1.78, 27.24
1.79, 27.25
1.78, 27.25
1.78, 27.25
1.78, 27.25
1.78, 27.26
1.78, 27.26
1.78, 27.26
1.78, 27.26
1.78, 27.26
1.78, 27.27
1.78, 27.27
1.78, 27.27
1.78, 27.27
1.78, 27.27
1.78, 27.28
1.78, 27.28
1.82, 27.28
1.78, 27.28
1.78, 27.29
2.03, 27.29
2.03, 27.30
2.02, 27.30
2.02, 27.31
2.02, 27.31
2.03, 27.32
2.03, 27.33
2.03, 27.33
2.03, 27.34
2.03, 27.34
2.03, 27.35
2.03, 27.35
2.03, 27.36
2.02, 27.37
2.03, 27.37
2.02, 27.38
2.03, 27.38
2.02, 27.39
2.03, 27.39
2.03, 27.40
2.22, 27.41
2.22, 27.42
2.22, 27.42
2.22, 27.43
2.22, 27.44
2.22, 27.45
2.22, 27.46
2.22, 27.47
2.22, 27.47
2.22, 27.48
2.23, 27.49
2.22, 27.50
2.22, 27.51
2.22, 27.51
2.28, 27.52
2.22, 27.53
2.22, 27.54
2.22, 27.55
2.22, 27.55
2.22, 27.56
2.43, 27.57
2.43, 27.59
2.43, 27.60
2.43, 27.61
2.43, 27.62
2.44, 27.63
2.43, 27.64
2.43, 27.65
2.43, 27.66
2.44, 27.67
2.43, 27.68
2.39, 27.69
2.43, 27.70
2.44, 27.71
2.44, 27.72
2.44, 27.73
2.43, 27.74
2.44, 27.76
2.43, 27.77
2.44, 27.78
2.60, 27.79
2.60, 27.80
2.60, 27.81
2.60, 27.83
2.60, 27.84
2.60, 27.85
2.60, 27.86
2.59, 27.88
2.57, 27.89
2.60, 27.90
2.59, 27.91
2.60, 27.92
2.59, 27.94
2.59, 27.95
2.60, 27.96
2.60, 27.97
2.60, 27.98
2.60, 28.00
2.60, 28.01
2.59, 28.02
2.79, 28.03
2.79, 28.05
2.78, 28.06
2.78, 28.08
2.78, 28.09
2.80, 28.11
2.79, 28.12
2.79, 28.14
2.78, 28.15
2.78, 28.16
2.80, 28.18
2.78, 28.19
2.78, 28.21
2.78, 28.22
2.78, 28.23
2.78, 28.25
2.78, 28.26
2.78, 28.27
2.79, 28.29
2.78, 28.30
3.00, 28.32
3.00, 28.33
3.00, 28.35
2.99, 28.37
3.01, 28.38
3.00, 28.40
3.00, 28.42
3.00, 28.43
3.00, 28.45
3.00, 28.47
3.01, 28.48
3.00, 28.50
3.00, 28.51
3.00, 28.53
3.00, 28.55
3.00, 28.56
3.00, 28.58
3.00, 28.59
3.00, 28.61
2.99, 28.62
3.15, 28.64
3.17, 28.66
3.16, 28.68
3.16, 28.69
3.16, 28.71
3.15, 28.73
3.16, 28.75
3.16, 28.76
3.16, 28.78
3.17, 28.80
3.16, 28.82
3.16, 28.83
3.16, 28.85
3.16, 28.87
3.16, 28.88
3.16, 28.90
3.16, 28.92
3.17, 28.93
3.16, 28.95
3.16, 28.97
2.42, 28.97
2.40, 28.98
2.41, 28.98
2.41, 28.98
2.41, 28.99
2.40, 28.99
2.41, 29.00
2.41, 29.00
2.40, 29.00
2.41, 29.01
2.41, 29.01
2.42, 29.02
2.41, 29.02
2.41, 29.03
2.38, 29.03
2.41, 29.03
2.41, 29.04
2.41, 29.04
2.41, 29.05
2.40, 29.05
1.97, 29.05
1.55, 29.04
1.22, 29.02
0.95, 29.00
0.73, 28.98
0.56, 28.96
0.42, 28.93
0.31, 28.90
0.21, 28.87
0.14, 28.84
0.07, 28.81
0.05, 28.77
0.01, 28.74
0.01, 28.71
0.01, 28.68
0.01, 28.64
0.01, 28.61
0.01, 28.58
0.01, 28.55
0.01, 28.51
0.35, 28.49
0.36, 28.46
0.36, 28.44
0.35, 28.41
0.36, 28.38
0.35, 28.36
0.36, 28.33
0.36, 28.31
0.38, 28.28
0.36, 28.26
0.36, 28.23
0.36, 28.21
0.36, 28.18
0.36, 28.16
0.35, 28.13
0.36, 28.11
0.35, 28.09
0.35, 28.06
0.36, 28.04
0.35, 28.01
0.60, 27.99
0.60, 27.97
0.59, 27.95
0.60, 27.93
0.60, 27.91
0.68, 27.89
0.60, 27.88
0.59, 27.86
0.60, 27.84
0.60, 27.82
0.60, 27.80
0.59, 27.78
0.60, 27.76
0.60, 27.74
0.59, 27.72
0.60, 27.70
0.59, 27.68
0.60, 27.67
0.60, 27.65
0.59, 27.63
0.97, 27.62
0.97, 27.60
0.97, 27.59
0.97, 27.58
0.97, 27.57
0.97, 27.55
0.97, 27.54
0.97, 27.53
0.97, 27.52
0.98, 27.51
0.97, 27.49
0.97, 27.48
0.97, 27.47
0.97, 27.46
0.97, 27.45
0.97, 27.44
0.97, 27.42
0.98, 27.41
0.96, 27.40
0.98, 27.39
1.25, 27.38
1.24, 27.38
1.24, 27.37
1.24, 27.36
1.24, 27.36
1.24, 27.35
1.24, 27.34
1.24, 27.34
1.24, 27.33
1.24, 27.32
1.24, 27.32
1.24, 27.31
1.25, 27.30
1.24, 27.30
1.24, 27.29
1.24, 27.28
1.24, 27.28
1.24, 27.27
1.24, 27.26
1.24, 27.26
1.54, 27.25
1.54, 27.25
1.55, 27.25
1.54, 27.25
1.54, 27.25
1.54, 27.25
1.54, 27.25
1.54, 27.24
1.54, 27.24
1.54, 27.24
1.54, 27.24
1.54, 27.24
1.54, 27.24
1.54, 27.23
1.56, 27.23
1.55, 27.23
1.54, 27.23
1.54, 27.23
1.54, 27.23
1.54, 27.23
1.70, 27.23
1.70, 27.23
1.70, 27.23
1.70, 27.23
1.70, 27.23
1.70, 27.23
1.70, 27.23
1.70, 27.23
1.70, 27.23
1.70, 27.24
1.70, 27.24
1.68, 27.24
1.70, 27.24
1.70, 27.24
1.70, 27.24
1.70, 27.24
1.70, 27.24
1.70, 27.24
1.70, 27.24
1.70, 27.24
2.02, 27.25
2.02, 27.26
2.02, 27.26
2.02, 27.27
2.02, 27.27
2.02, 27.28
2.02, 27.29
2.02, 27.29
1.98, 27.30
2.02, 27.30
2.02, 27.31
2.02, 27.31
2.02, 27.32
2.02, 27.33
2.02, 27.33
2.02, 27.34
2.02, 27.34
2.02, 27.35
2.02, 27.35
2.02, 27.36
2.24, 27.37
2.24, 27.38
2.24, 27.39
2.25, 27.39
2.25, 27.40
2.23, 27.41
2.24, 27.42
2.24, 27.43
2.24, 27.44
2.24, 27.45
2.24, 27.46
2.24, 27.46
2.24, 27.47
2.24, 27.48
2.24, 27.49
2.24, 27.50
2.24, 27.51
2.24, 27.52
2.25, 27.52
2.24, 27.53
2.42, 27.54
2.42, 27.55
2.37, 27.56
2.43, 27.58
2.42, 27.59
2.42, 27.60
2.42, 27.61
2.42, 27.62
2.42, 27.63
2.42, 27.64
2.42, 27.65
2.42, 27.66
2.42, 27.67
2.42, 27.68
2.42, 27.69
2.42, 27.70
2.42, 27.71
2.42, 27.72
2.42, 27.73
2.42, 27.74
2.62, 27.76
2.62, 27.77
2.61, 27.78
2.61, 27.80
2.61, 27.81
2.61, 27.82
2.61, 27.83
2.61, 27.85
2.61, 27.86
2.61, 27.87
2.62, 27.89
2.61, 27.90
2.61, 27.91
2.61, 27.92
2.61, 27.94
2.61, 27.95
2.61, 27.96
2.60, 27.97
2.61, 27.98
2.61, 28.00
2.83, 28.01
2.83, 28.03
2.83, 28.04
2.84, 28.06
2.83, 28.07
2.83, 28.09
2.84, 28.10
2.83, 28.12
2.83, 28.13
2.83, 28.15
2.83, 28.16
2.83, 28.18
2.83, 28.19
2.84, 28.21
2.83, 28.22
2.83, 28.24
2.83, 28.25
2.83, 28.27
2.83, 28.28
2.83, 28.29
2.98, 28.31
2.98, 28.33
2.98, 28.34
2.98, 28.36
2.98, 28.38
2.98, 28.39
2.98, 28.41
2.98, 28.42
2.98, 28.44
2.98, 28.46
2.98, 28.47
2.98, 28.49
2.98, 28.50
2.98, 28.52
2.98, 28.53
2.98, 28.55
2.98, 28.56
2.98, 28.58
2.98, 28.60
2.98, 28.61
3.16, 28.63
3.16, 28.65
3.16, 28.66
3.17, 28.68
3.16, 28.70
3.16, 28.72
3.17, 28.73
3.17, 28.75
3.17, 28.77
3.16, 28.79
3.16, 28.80
3.17, 28.82
3.16, 28.84
3.16, 28.86
3.16, 28.87
3.17, 28.89
3.17, 28.91
3.16, 28.92
3.17, 28.94
3.17, 28.96
2.51, 28.96
1.97, 28.96
1.57, 28.95
1.24, 28.94
0.97, 28.92
0.74, 28.90
0.57, 28.87
0.43, 28.84
0.31, 28.82
0.22, 28.79
0.14, 28.76
0.19, 28.73
0.06, 28.69
0.01, 28.66
0.00, 28.63
0.00, 28.60
0.00, 28.56
0.00, 28.53
0.01, 28.50
0.00, 28.47
0.31, 28.44
0.31, 28.42
0.31, 28.39
0.31, 28.36
0.31, 28.34
0.31, 28.31
0.31, 28.28
0.32, 28.26
0.31, 28.23
0.31, 28.21
0.31, 28.18
0.31, 28.16
0.31, 28.13
0.31, 28.11
0.31, 28.08
0.31, 28.06
0.31, 28.03
0.32, 28.01
0.31, 27.98
0.31, 27.96
0.63, 27.94
0.64, 27.92
0.63, 27.90
0.63, 27.88
0.63, 27.86
0.63, 27.84
0.63, 27.82
0.63, 27.80
0.63, 27.79
0.63, 27.77
0.63, 27.75
0.63, 27.73
0.63, 27.71
0.63, 27.69
0.63, 27.68
0.63, 27.66
0.63, 27.64
0.63, 27.62
0.63, 27.60
0.63, 27.59
0.95, 27.57
0.96, 27.56
0.88, 27.55
0.96, 27.54
0.96, 27.52
0.96, 27.51
0.96, 27.50
0.96, 27.49
0.96, 27.48
0.96, 27.46
0.96, 27.45
0.96, 27.44
0.96, 27.43
0.96, 27.42
0.96, 27.40
0.96, 27.39
0.96, 27.38
0.96, 27.37
0.96, 27.36
0.93, 27.35
1.22, 27.34
1.22, 27.33
1.22, 27.33
1.22, 27.32
1.22, 27.31
1.22, 27.30
1.22, 27.30
1.22, 27.29
1.22, 27.28
1.22, 27.28
1.22, 27.27
1.22, 27.26
1.22, 27.26
1.22, 27.25
1.23, 27.24
1.22, 27.24
1.29, 27.23
1.21, 27.22
1.22, 27.22
1.22, 27.21
1.53, 27.21
1.53, 27.21
1.53, 27.21
1.53, 27.20
1.53, 27.20
1.53, 27.20
1.53, 27.20
1.53, 27.20
1.53, 27.20
1.53, 27.19
1.53, 27.19
1.53, 27.19
1.53, 27.19
1.53, 27.19
1.51, 27.19
1.53, 27.19
1.53, 27.18
1.53, 27.18
1.53, 27.18
1.53, 27.18
1.75, 27.18
1.75, 27.18
1.75, 27.18
1.75, 27.19
1.74, 27.19
1.74, 27.19
1.75, 27.19
1.75, 27.19
1.75, 27.20
1.74, 27.20
1.74, 27.20
1.74, 27.20
1.75, 27.20
1.74, 27.21
1.75, 27.21
1.74, 27.21
1.75, 27.21
1.75, 27.21
1.75, 27.21
1.75, 27.22
1.98, 27.22
1.98, 27.23
1.98, 27.23
1.98, 27.24
1.98, 27.24
1.98, 27.25
1.98, 27.25
1.97, 27.26
2.01, 27.27
1.98, 27.27
1.98, 27.28
1.98, 27.28
1.98, 27.29
1.98, 27.29
1.98, 27.30
1.98, 27.30
1.98, 27.31
1.98, 27.31
1.98, 27.32
1.98, 27.32
2.26, 27.33
2.26, 27.34
2.26, 27.35
2.26, 27.36
2.26, 27.37
2.28, 27.38
2.26, 27.39
2.26, 27.40
2.26, 27.41
2.26, 27.42
2.26, 27.42
2.26, 27.43
2.26, 27.44
2.26, 27.45
2.26, 27.46
2.26, 27.47
2.26, 27.48
2.26, 27.49
2.26, 27.50
2.26, 27.50
2.45, 27.52
2.45, 27.53
2.46, 27.54
2.46, 27.55
2.44, 27.56
2.44, 27.57
2.45, 27.58
2.45, 27.60
2.45, 27.61
2.44, 27.62
2.45, 27.63
2.45, 27.64
2.45, 27.65
2.45, 27.66
2.45, 27.67
2.45, 27.68
2.45, 27.69
2.45, 27.71
2.45, 27.72
2.45, 27.73
2.59, 27.74
2.59, 27.75
2.58, 27.77
2.58, 27.78
2.58, 27.79
2.58, 27.80
2.59, 27.82
2.59, 27.83
2.58, 27.84
2.59, 27.85
2.59, 27.87
2.58, 27.88
2.58, 27.89
2.59, 27.90
2.58, 27.91
2.58, 27.93
2.58, 27.94
2.57, 27.95
2.59, 27.96
2.58, 27.97
2.87, 27.99
2.88, 28.00
2.87, 28.02
2.87, 28.04
2.87, 28.05
2.87, 28.07
2.87, 28.08
2.86, 28.10
2.87, 28.12
2.87, 28.13
2.87, 28.15
2.87, 28.16
2.86, 28.18
2.87, 28.19
2.87, 28.21
2.87, 28.22
2.78, 28.24
2.87, 28.25
2.87, 28.27
2.87, 28.28
2.96, 28.30
2.97, 28.31
2.96, 28.33
2.96, 28.35
2.96, 28.36
2.96, 28.38
2.96, 28.39
2.97, 28.41
2.96, 28.43
2.96, 28.44
2.96, 28.46
2.96, 28.47
2.96, 28.49
2.97, 28.50
2.96, 28.52
2.97, 28.53
2.96, 28.55
2.96, 28.56
2.97, 28.58
2.96, 28.59
3.16, 28.61
3.16, 28.63
3.16, 28.65
3.16, 28.67
3.16, 28.68
3.16, 28.70
3.16, 28.72
3.16, 28.74
3.17, 28.75
3.16, 28.77
3.16, 28.79
3.16, 28.81
3.17, 28.82
3.16, 28.84
3.16, 28.86
3.16, 28.87
3.16, 28.89
3.16, 28.91
3.16, 28.92
3.16, 28.94
3.30, 28.96
3.30, 28.98
3.30, 29.00
3.30, 29.01
3.30, 29.03
3.30, 29.05
3.30, 29.07
3.30, 29.09
3.34, 29.11
3.30, 29.12
3.30, 29.14
3.31, 29.16
3.30, 29.18
3.30, 29.19
3.30, 29.21
3.31, 29.23
3.30, 29.25
3.30, 29.26
3.30, 29.28
3.30, 29.30
2.69, 29.31
2.09, 29.30
1.66, 29.29
1.32, 29.28
1.03, 29.26
0.70, 29.24
0.67, 29.21
0.47, 29.19
0.34, 29.16
0.25, 29.12
0.17, 29.09
0.10, 29.06
0.05, 29.03
0.02, 28.99
0.01, 28.96
0.01, 28.92
0.01, 28.89
0.01, 28.86
0.01, 28.82
0.01, 28.79
0.31, 28.76
0.31, 28.74
0.31, 28.71
0.30, 28.68
0.31, 28.65
0.31, 28.62
0.31, 28.60
0.31, 28.57
0.31, 28.54
0.31, 28.52
0.31, 28.49
0.31, 28.46
0.31, 28.43
0.31, 28.41
0.31, 28.38
0.31, 28.36
0.31, 28.33
0.30, 28.30
0.31, 28.28
0.31, 28.25
0.64, 28.23
0.67, 28.21
0.67, 28.19
0.67, 28.17
0.66, 28.15
0.67, 28.13
0.67, 28.11
0.66, 28.09
0.67, 28.07
0.67, 28.05
0.67, 28.03
0.66, 28.02
0.66, 28.00
0.67, 27.98
0.66, 27.96
0.67, 27.94
0.66, 27.92
0.66, 27.90
0.66, 27.88
0.67, 27.87
0.57, 27.85
0.54, 27.83
0.54, 27.81
0.53, 27.78
0.54, 27.76
0.54, 27.74
0.54, 27.73
0.54, 27.71
0.53, 27.69
0.53, 27.67
0.54, 27.65
0.54, 27.63
0.54, 27.61
0.53, 27.59
0.47, 27.57
0.54, 27.55
0.54, 27.53
0.53, 27.51
